id,Etapa,Sensor,Temperatura,hora,minuto,segundo,fecha_de_llegada
9115,9,14,3.3,13,34,59,2025-08-08 13:37:59
9116,9,15,3.9,13,34,59,2025-08-08 13:37:59
9117,9,16,3.6,13,34,59,2025-08-08 13:37:59
9118,9,17,3.6,13,34,59,2025-08-08 13:37:59
9119,9,18,3.1,13,34,59,2025-08-08 13:37:59
9120,9,19,3.6,13,34,59,2025-08-08 13:37:59
9121,9,20,22.5,13,34,59,2025-08-08 13:37:59
9122,9,21,3.9,13,34,59,2025-08-08 13:37:59
9123,10,10,3.4,13,35,14,2025-08-08 13:37:59
9124,10,11,3.6,13,35,14,2025-08-08 13:37:59
9125,10,12,3.2,13,35,14,2025-08-08 13:37:59
9126,10,13,3.8,13,35,14,2025-08-08 13:37:59
9127,10,14,3.4,13,35,14,2025-08-08 13:37:59
9128,10,15,4.1,13,35,14,2025-08-08 13:37:59
9129,10,16,3.6,13,35,14,2025-08-08 13:37:59
9130,10,17,3.7,13,35,14,2025-08-08 13:37:59
9131,10,18,3.1,13,35,14,2025-08-08 13:37:59
9132,10,19,3.6,13,35,14,2025-08-08 13:37:59
9133,10,20,22.6,13,35,14,2025-08-08 13:37:59
9134,10,21,4.1,13,35,14,2025-08-08 13:37:59
9135,11,10,3.4,13,35,29,2025-08-08 13:37:59
9136,11,11,3.7,13,35,29,2025-08-08 13:37:59
9137,11,12,3.2,13,35,29,2025-08-08 13:37:59
9138,11,13,3.9,13,35,29,2025-08-08 13:37:59
9139,11,14,3.5,13,35,29,2025-08-08 13:37:59
9140,11,15,4.1,13,35,29,2025-08-08 13:37:59
9141,11,16,3.7,13,35,29,2025-08-08 13:37:59
9142,11,17,3.7,13,35,29,2025-08-08 13:37:59
9143,11,18,3.2,13,35,29,2025-08-08 13:37:59
9144,11,19,3.7,13,35,29,2025-08-08 13:37:59
9145,11,20,22.6,13,35,29,2025-08-08 13:37:59
9146,11,21,4.1,13,35,29,2025-08-08 13:37:59
9147,12,10,3.5,13,35,44,2025-08-08 13:37:59
9148,12,11,3.7,13,35,44,2025-08-08 13:37:59
9149,12,12,3.4,13,35,44,2025-08-08 13:37:59
9150,12,13,4.0,13,35,44,2025-08-08 13:37:59
9151,12,14,3.6,13,35,44,2025-08-08 13:37:59
9152,12,15,4.2,13,35,44,2025-08-08 13:37:59
9153,12,16,3.8,13,35,44,2025-08-08 13:37:59
9154,12,17,3.8,13,35,44,2025-08-08 13:37:59
9155,12,18,3.4,13,35,44,2025-08-08 13:37:59
9156,12,19,3.7,13,35,44,2025-08-08 13:37:59
9157,12,20,22.6,13,35,44,2025-08-08 13:37:59
9158,12,21,4.3,13,35,44,2025-08-08 13:37:59
9159,13,10,3.6,13,35,59,2025-08-08 13:37:59
9160,13,11,3.9,13,35,59,2025-08-08 13:37:59
9161,13,12,3.5,13,35,59,2025-08-08 13:37:59
9162,13,13,4.1,13,35,59,2025-08-08 13:37:59
9163,13,14,3.7,13,35,59,2025-08-08 13:37:59
9164,13,15,4.3,13,35,59,2025-08-08 13:37:59
9165,13,16,3.9,13,35,59,2025-08-08 13:37:59
9166,13,17,3.9,13,35,59,2025-08-08 13:37:59
9167,13,18,3.4,13,35,59,2025-08-08 13:37:59
9168,13,19,3.9,13,35,59,2025-08-08 13:37:59
9169,13,20,22.7,13,35,59,2025-08-08 13:37:59
9170,13,21,4.4,13,35,59,2025-08-08 13:37:59
9171,14,10,3.7,13,36,14,2025-08-08 13:37:59
9172,14,11,4.1,13,36,14,2025-08-08 13:37:59
9173,14,12,3.6,13,36,14,2025-08-08 13:37:59
9174,14,13,4.2,13,36,14,2025-08-08 13:37:59
9175,14,14,3.8,13,36,14,2025-08-08 13:37:59
9176,14,15,4.4,13,36,14,2025-08-08 13:37:59
9177,14,16,4.1,13,36,14,2025-08-08 13:37:59
9178,14,17,3.9,13,36,14,2025-08-08 13:37:59
9179,14,18,3.7,13,36,14,2025-08-08 13:37:59
9180,14,19,3.9,13,36,14,2025-08-08 13:37:59
9181,14,20,22.6,13,36,14,2025-08-08 13:37:59
9182,14,21,4.9,13,36,14,2025-08-08 13:37:59
9183,15,10,3.9,13,36,29,2025-08-08 13:37:59
9184,15,11,4.3,13,36,29,2025-08-08 13:37:59
9185,15,12,3.9,13,36,29,2025-08-08 13:37:59
9186,15,13,4.4,13,36,29,2025-08-08 13:37:59
9187,15,14,4.0,13,36,29,2025-08-08 13:37:59
9188,15,15,4.6,13,36,29,2025-08-08 13:37:59
9189,15,16,4.3,13,36,29,2025-08-08 13:37:59
9190,15,17,4.1,13,36,29,2025-08-08 13:37:59
9191,15,18,4.0,13,36,29,2025-08-08 13:37:59
9192,15,19,4.1,13,36,29,2025-08-08 13:37:59
9193,15,20,22.6,13,36,29,2025-08-08 13:37:59
9194,15,21,5.4,13,36,29,2025-08-08 13:37:59
9195,16,10,4.2,13,36,44,2025-08-08 13:37:59
9196,16,11,4.4,13,36,44,2025-08-08 13:37:59
9197,16,12,4.1,13,36,44,2025-08-08 13:37:59
9198,16,13,4.6,13,36,44,2025-08-08 13:37:59
9199,16,14,4.2,13,36,44,2025-08-08 13:37:59
9200,16,15,4.7,13,36,44,2025-08-08 13:37:59
9201,16,16,4.5,13,36,44,2025-08-08 13:37:59
9202,16,17,4.2,13,36,44,2025-08-08 13:37:59
9203,16,18,4.2,13,36,44,2025-08-08 13:37:59
9204,16,19,4.2,13,36,44,2025-08-08 13:37:59
9205,16,20,22.7,13,36,44,2025-08-08 13:37:59
9206,16,21,5.6,13,36,44,2025-08-08 13:37:59
9207,17,10,4.2,13,36,59,2025-08-08 13:37:59
9208,17,11,4.5,13,36,59,2025-08-08 13:37:59
9209,17,12,4.2,13,36,59,2025-08-08 13:37:59
9210,17,13,4.6,13,36,59,2025-08-08 13:37:59
9211,17,14,4.4,13,36,59,2025-08-08 13:37:59
9212,17,15,4.8,13,36,59,2025-08-08 13:37:59
9213,17,16,4.5,13,36,59,2025-08-08 13:37:59
9214,17,17,4.3,13,36,59,2025-08-08 13:37:59
9215,17,18,4.1,13,36,59,2025-08-08 13:37:59
9216,17,19,4.4,13,36,59,2025-08-08 13:37:59
9217,17,20,22.8,13,36,59,2025-08-08 13:37:59
9218,17,21,5.2,13,36,59,2025-08-08 13:37:59
9219,18,10,4.2,13,37,14,2025-08-08 13:37:59
9220,18,11,4.5,13,37,14,2025-08-08 13:37:59
9221,18,12,4.1,13,37,14,2025-08-08 13:37:59
9222,18,13,4.6,13,37,14,2025-08-08 13:37:59
9223,18,14,4.4,13,37,14,2025-08-08 13:37:59
9224,18,15,4.9,13,37,14,2025-08-08 13:37:59
9225,18,16,4.4,13,37,14,2025-08-08 13:37:59
9226,18,17,4.4,13,37,14,2025-08-08 13:37:59
9227,18,18,4.1,13,37,14,2025-08-08 13:37:59
9228,18,19,4.4,13,37,14,2025-08-08 13:37:59
9229,18,20,22.8,13,37,14,2025-08-08 13:37:59
9230,18,21,4.7,13,37,14,2025-08-08 13:37:59
9231,19,10,4.1,13,37,29,2025-08-08 13:37:59
9232,19,11,4.4,13,37,29,2025-08-08 13:37:59
9233,19,12,4.1,13,37,29,2025-08-08 13:37:59
9234,19,13,4.6,13,37,29,2025-08-08 13:37:59
9235,19,14,4.3,13,37,29,2025-08-08 13:37:59
9236,19,15,4.9,13,37,29,2025-08-08 13:37:59
9237,19,16,4.4,13,37,29,2025-08-08 13:37:59
9238,19,17,4.4,13,37,29,2025-08-08 13:37:59
9239,19,18,3.9,13,37,29,2025-08-08 13:37:59
9240,19,19,4.4,13,37,29,2025-08-08 13:37:59
9241,19,20,22.8,13,37,29,2025-08-08 13:37:59
9242,19,21,4.3,13,37,29,2025-08-08 13:37:59
9243,20,10,4.1,13,37,44,2025-08-08 13:37:59
9244,20,11,4.4,13,37,44,2025-08-08 13:37:59
9245,20,12,4.0,13,37,44,2025-08-08 13:37:59
9246,20,13,4.5,13,37,44,2025-08-08 13:37:59
9247,20,14,4.2,13,37,44,2025-08-08 13:37:59
9248,20,15,4.8,13,37,44,2025-08-08 13:37:59
9249,20,16,4.3,13,37,44,2025-08-08 13:37:59
9250,20,17,4.3,13,37,44,2025-08-08 13:37:59
9251,20,18,3.7,13,37,44,2025-08-08 13:37:59
9252,20,19,4.4,13,37,44,2025-08-08 13:37:59
9253,20,20,22.9,13,37,44,2025-08-08 13:37:59
9254,20,21,3.8,13,37,44,2025-08-08 13:37:59
9255,1,10,3.9,13,38,10,2025-08-08 13:43:10
9256,1,11,4.1,13,38,10,2025-08-08 13:43:10
9257,1,12,3.7,13,38,10,2025-08-08 13:43:10
9258,1,13,4.3,13,38,10,2025-08-08 13:43:10
9259,1,14,4.0,13,38,10,2025-08-08 13:43:10
9260,1,15,4.6,13,38,10,2025-08-08 13:43:10
9261,1,16,4.1,13,38,10,2025-08-08 13:43:10
9262,1,17,4.2,13,38,10,2025-08-08 13:43:10
9263,1,18,3.4,13,38,10,2025-08-08 13:43:10
9264,1,19,4.3,13,38,10,2025-08-08 13:43:10
9265,1,20,22.9,13,38,10,2025-08-08 13:43:10
9266,1,21,3.0,13,38,10,2025-08-08 13:43:10
9267,2,10,3.7,13,38,25,2025-08-08 13:43:10
9268,2,11,3.9,13,38,25,2025-08-08 13:43:10
9269,2,12,3.6,13,38,25,2025-08-08 13:43:10
9270,2,13,4.2,13,38,25,2025-08-08 13:43:10
9271,2,14,3.9,13,38,25,2025-08-08 13:43:10
9272,2,15,4.5,13,38,25,2025-08-08 13:43:10
9273,2,16,3.9,13,38,25,2025-08-08 13:43:10
9274,2,17,4.2,13,38,25,2025-08-08 13:43:10
9275,2,18,3.2,13,38,25,2025-08-08 13:43:10
9276,2,19,4.2,13,38,25,2025-08-08 13:43:10
9277,2,20,23.0,13,38,25,2025-08-08 13:43:10
9278,2,21,2.5,13,38,25,2025-08-08 13:43:10
9279,3,10,3.5,13,38,40,2025-08-08 13:43:10
9280,3,11,3.7,13,38,40,2025-08-08 13:43:10
9281,3,12,3.3,13,38,40,2025-08-08 13:43:10
9282,3,13,4.1,13,38,40,2025-08-08 13:43:10
9283,3,14,3.6,13,38,40,2025-08-08 13:43:10
9284,3,15,4.3,13,38,40,2025-08-08 13:43:10
9285,3,16,3.6,13,38,40,2025-08-08 13:43:10
9286,3,17,4.1,13,38,40,2025-08-08 13:43:10
9287,3,18,3.0,13,38,40,2025-08-08 13:43:10
9288,3,19,4.1,13,38,40,2025-08-08 13:43:10
9289,3,20,23.0,13,38,40,2025-08-08 13:43:10
9290,3,21,2.0,13,38,40,2025-08-08 13:43:10
9291,4,10,3.2,13,38,55,2025-08-08 13:43:10
9292,4,11,3.4,13,38,55,2025-08-08 13:43:10
9293,4,12,3.1,13,38,55,2025-08-08 13:43:10
9294,4,13,3.8,13,38,55,2025-08-08 13:43:10
9295,4,14,3.4,13,38,55,2025-08-08 13:43:10
9296,4,15,4.1,13,38,55,2025-08-08 13:43:10
9297,4,16,3.4,13,38,55,2025-08-08 13:43:10
9298,4,17,3.9,13,38,55,2025-08-08 13:43:10
9299,4,18,2.7,13,38,55,2025-08-08 13:43:10
9300,4,19,4.1,13,38,55,2025-08-08 13:43:10
9301,4,20,23.0,13,38,55,2025-08-08 13:43:10
9302,4,21,1.6,13,38,55,2025-08-08 13:43:10
9303,5,10,3.1,13,39,10,2025-08-08 13:43:10
9304,5,11,3.2,13,39,10,2025-08-08 13:43:10
9305,5,12,2.8,13,39,10,2025-08-08 13:43:10
9306,5,13,3.7,13,39,10,2025-08-08 13:43:10
9307,5,14,3.2,13,39,10,2025-08-08 13:43:10
9308,5,15,4.0,13,39,10,2025-08-08 13:43:10
9309,5,16,3.2,13,39,10,2025-08-08 13:43:10
9310,5,17,3.7,13,39,10,2025-08-08 13:43:10
9311,5,18,2.6,13,39,10,2025-08-08 13:43:10
9312,5,19,3.9,13,39,10,2025-08-08 13:43:10
9313,5,20,22.9,13,39,10,2025-08-08 13:43:10
9314,5,21,1.5,13,39,10,2025-08-08 13:43:10
9315,6,10,2.9,13,39,25,2025-08-08 13:43:10
9316,6,11,3.1,13,39,25,2025-08-08 13:43:10
9317,6,12,2.6,13,39,25,2025-08-08 13:43:10
9318,6,13,3.6,13,39,25,2025-08-08 13:43:10
9319,6,14,3.1,13,39,25,2025-08-08 13:43:10
9320,6,15,3.8,13,39,25,2025-08-08 13:43:10
9321,6,16,3.1,13,39,25,2025-08-08 13:43:10
9322,6,17,3.6,13,39,25,2025-08-08 13:43:10
9323,6,18,2.4,13,39,25,2025-08-08 13:43:10
9324,6,19,3.7,13,39,25,2025-08-08 13:43:10
9325,6,20,22.9,13,39,25,2025-08-08 13:43:10
9326,6,21,1.6,13,39,25,2025-08-08 13:43:10
9327,7,10,2.8,13,39,40,2025-08-08 13:43:10
9328,7,11,2.9,13,39,40,2025-08-08 13:43:10
9329,7,12,2.5,13,39,40,2025-08-08 13:43:10
9330,7,13,3.5,13,39,40,2025-08-08 13:43:10
9331,7,14,2.9,13,39,40,2025-08-08 13:43:10
9332,7,15,3.7,13,39,40,2025-08-08 13:43:10
9333,7,16,3.0,13,39,40,2025-08-08 13:43:10
9334,7,17,3.6,13,39,40,2025-08-08 13:43:10
9335,7,18,2.3,13,39,40,2025-08-08 13:43:10
9336,7,19,3.7,13,39,40,2025-08-08 13:43:10
9337,7,20,22.9,13,39,40,2025-08-08 13:43:10
9338,7,21,1.8,13,39,40,2025-08-08 13:43:10
9339,8,10,2.7,13,39,55,2025-08-08 13:43:10
9340,8,11,2.9,13,39,55,2025-08-08 13:43:10
9341,8,12,2.4,13,39,55,2025-08-08 13:43:10
9342,8,13,3.3,13,39,55,2025-08-08 13:43:10
9343,8,14,2.9,13,39,55,2025-08-08 13:43:10
9344,8,15,3.6,13,39,55,2025-08-08 13:43:10
9345,8,16,2.9,13,39,55,2025-08-08 13:43:10
9346,8,17,3.5,13,39,55,2025-08-08 13:43:10
9347,8,18,2.3,13,39,55,2025-08-08 13:43:10
9348,8,19,3.6,13,39,55,2025-08-08 13:43:10
9349,8,20,22.8,13,39,55,2025-08-08 13:43:10
9350,8,21,1.9,13,39,55,2025-08-08 13:43:10
9351,9,10,2.7,13,40,10,2025-08-08 13:43:10
9352,9,11,2.9,13,40,10,2025-08-08 13:43:10
9353,9,12,2.4,13,40,10,2025-08-08 13:43:10
9354,9,13,3.2,13,40,10,2025-08-08 13:43:10
9355,9,14,2.8,13,40,10,2025-08-08 13:43:10
9356,9,15,3.6,13,40,10,2025-08-08 13:43:10
9357,9,16,2.9,13,40,10,2025-08-08 13:43:10
9358,9,17,3.4,13,40,10,2025-08-08 13:43:10
9359,9,18,2.3,13,40,10,2025-08-08 13:43:10
9360,9,19,3.4,13,40,10,2025-08-08 13:43:10
9361,9,20,22.8,13,40,10,2025-08-08 13:43:10
9362,9,21,2.1,13,40,10,2025-08-08 13:43:10
9363,10,10,2.7,13,40,25,2025-08-08 13:43:10
9364,10,11,2.9,13,40,25,2025-08-08 13:43:10
9365,10,12,2.4,13,40,25,2025-08-08 13:43:10
9366,10,13,3.2,13,40,25,2025-08-08 13:43:10
9367,10,14,2.7,13,40,25,2025-08-08 13:43:10
9368,10,15,3.6,13,40,25,2025-08-08 13:43:10
9369,10,16,2.9,13,40,25,2025-08-08 13:43:10
9370,10,17,3.4,13,40,25,2025-08-08 13:43:10
9371,10,18,2.3,13,40,25,2025-08-08 13:43:10
9372,10,19,3.4,13,40,25,2025-08-08 13:43:10
9373,10,20,22.8,13,40,25,2025-08-08 13:43:10
9374,10,21,2.3,13,40,25,2025-08-08 13:43:10
9375,11,10,2.7,13,40,40,2025-08-08 13:43:10
9376,11,11,2.9,13,40,40,2025-08-08 13:43:10
9377,11,12,2.4,13,40,40,2025-08-08 13:43:10
9378,11,13,3.2,13,40,40,2025-08-08 13:43:10
9379,11,14,2.7,13,40,40,2025-08-08 13:43:10
9380,11,15,3.6,13,40,40,2025-08-08 13:43:10
9381,11,16,2.9,13,40,40,2025-08-08 13:43:10
9382,11,17,3.4,13,40,40,2025-08-08 13:43:10
9383,11,18,2.3,13,40,40,2025-08-08 13:43:10
9384,11,19,3.4,13,40,40,2025-08-08 13:43:10
9385,11,20,22.8,13,40,40,2025-08-08 13:43:10
9386,11,21,2.4,13,40,40,2025-08-08 13:43:10
9387,12,10,2.7,13,40,55,2025-08-08 13:43:10
9388,12,11,2.9,13,40,55,2025-08-08 13:43:10
9389,12,12,2.4,13,40,55,2025-08-08 13:43:10
9390,12,13,3.2,13,40,55,2025-08-08 13:43:10
9391,12,14,2.7,13,40,55,2025-08-08 13:43:10
9392,12,15,3.5,13,40,55,2025-08-08 13:43:10
9393,12,16,2.9,13,40,55,2025-08-08 13:43:10
9394,12,17,3.4,13,40,55,2025-08-08 13:43:10
9395,12,18,2.4,13,40,55,2025-08-08 13:43:10
9396,12,19,3.4,13,40,55,2025-08-08 13:43:10
9397,12,20,22.8,13,40,55,2025-08-08 13:43:10
9398,12,21,2.6,13,40,55,2025-08-08 13:43:10
9399,13,10,2.7,13,41,10,2025-08-08 13:43:10
9400,13,11,2.9,13,41,10,2025-08-08 13:43:10
9401,13,12,2.4,13,41,10,2025-08-08 13:43:10
9402,13,13,3.2,13,41,10,2025-08-08 13:43:10
9403,13,14,2.7,13,41,10,2025-08-08 13:43:10
9404,13,15,3.6,13,41,10,2025-08-08 13:43:10
9405,13,16,3.0,13,41,10,2025-08-08 13:43:10
9406,13,17,3.4,13,41,10,2025-08-08 13:43:10
9407,13,18,2.4,13,41,10,2025-08-08 13:43:10
9408,13,19,3.3,13,41,10,2025-08-08 13:43:10
9409,13,20,22.8,13,41,10,2025-08-08 13:43:10
9410,13,21,2.7,13,41,10,2025-08-08 13:43:10
9411,14,10,2.7,13,41,25,2025-08-08 13:43:10
9412,14,11,2.9,13,41,25,2025-08-08 13:43:10
9413,14,12,2.5,13,41,25,2025-08-08 13:43:10
9414,14,13,3.3,13,41,25,2025-08-08 13:43:10
9415,14,14,2.8,13,41,25,2025-08-08 13:43:10
9416,14,15,3.5,13,41,25,2025-08-08 13:43:10
9417,14,16,3.1,13,41,25,2025-08-08 13:43:10
9418,14,17,3.4,13,41,25,2025-08-08 13:43:10
9419,14,18,2.4,13,41,25,2025-08-08 13:43:10
9420,14,19,3.3,13,41,25,2025-08-08 13:43:10
9421,14,20,22.6,13,41,25,2025-08-08 13:43:10
9422,14,21,2.9,13,41,25,2025-08-08 13:43:10
9423,15,10,2.8,13,41,40,2025-08-08 13:43:10
9424,15,11,3.0,13,41,40,2025-08-08 13:43:10
9425,15,12,2.6,13,41,40,2025-08-08 13:43:10
9426,15,13,3.3,13,41,40,2025-08-08 13:43:10
9427,15,14,2.9,13,41,40,2025-08-08 13:43:10
9428,15,15,3.6,13,41,40,2025-08-08 13:43:10
9429,15,16,3.1,13,41,40,2025-08-08 13:43:10
9430,15,17,3.4,13,41,40,2025-08-08 13:43:10
9431,15,18,2.5,13,41,40,2025-08-08 13:43:10
9432,15,19,3.4,13,41,40,2025-08-08 13:43:10
9433,15,20,22.6,13,41,40,2025-08-08 13:43:10
9434,15,21,3.1,13,41,40,2025-08-08 13:43:10
9435,16,10,2.9,13,41,55,2025-08-08 13:43:10
9436,16,11,3.1,13,41,55,2025-08-08 13:43:10
9437,16,12,2.6,13,41,55,2025-08-08 13:43:10
9438,16,13,3.3,13,41,55,2025-08-08 13:43:10
9439,16,14,2.9,13,41,55,2025-08-08 13:43:10
9440,16,15,3.6,13,41,55,2025-08-08 13:43:10
9441,16,16,3.1,13,41,55,2025-08-08 13:43:10
9442,16,17,3.4,13,41,55,2025-08-08 13:43:10
9443,16,18,2.6,13,41,55,2025-08-08 13:43:10
9444,16,19,3.4,13,41,55,2025-08-08 13:43:10
9445,16,20,22.6,13,41,55,2025-08-08 13:43:10
9446,16,21,3.2,13,41,55,2025-08-08 13:43:10
9447,17,10,2.9,13,42,10,2025-08-08 13:43:10
9448,17,11,3.2,13,42,10,2025-08-08 13:43:10
9449,17,12,2.7,13,42,10,2025-08-08 13:43:10
9450,17,13,3.4,13,42,10,2025-08-08 13:43:10
9451,17,14,3.0,13,42,10,2025-08-08 13:43:10
9452,17,15,3.7,13,42,10,2025-08-08 13:43:10
9453,17,16,3.2,13,42,10,2025-08-08 13:43:10
9454,17,17,3.4,13,42,10,2025-08-08 13:43:10
9455,17,18,2.6,13,42,10,2025-08-08 13:43:10
9456,17,19,3.4,13,42,10,2025-08-08 13:43:10
9457,17,20,22.6,13,42,10,2025-08-08 13:43:10
9458,17,21,3.4,13,42,10,2025-08-08 13:43:10
9459,18,10,3.0,13,42,25,2025-08-08 13:43:10
9460,18,11,3.2,13,42,25,2025-08-08 13:43:10
9461,18,12,2.8,13,42,25,2025-08-08 13:43:10
9462,18,13,3.5,13,42,25,2025-08-08 13:43:10
9463,18,14,3.1,13,42,25,2025-08-08 13:43:10
9464,18,15,3.7,13,42,25,2025-08-08 13:43:10
9465,18,16,3.3,13,42,25,2025-08-08 13:43:10
9466,18,17,3.5,13,42,25,2025-08-08 13:43:10
9467,18,18,2.7,13,42,25,2025-08-08 13:43:10
9468,18,19,3.4,13,42,25,2025-08-08 13:43:10
9469,18,20,22.6,13,42,25,2025-08-08 13:43:10
9470,18,21,3.6,13,42,25,2025-08-08 13:43:10
9471,19,10,3.1,13,42,40,2025-08-08 13:43:10
9472,19,11,3.3,13,42,40,2025-08-08 13:43:10
9473,19,12,2.9,13,42,40,2025-08-08 13:43:10
9474,19,13,3.6,13,42,40,2025-08-08 13:43:10
9475,19,14,3.1,13,42,40,2025-08-08 13:43:10
9476,19,15,3.8,13,42,40,2025-08-08 13:43:10
9477,19,16,3.4,13,42,40,2025-08-08 13:43:10
9478,19,17,3.6,13,42,40,2025-08-08 13:43:10
9479,19,18,2.8,13,42,40,2025-08-08 13:43:10
9480,19,19,3.6,13,42,40,2025-08-08 13:43:10
9481,19,20,22.5,13,42,40,2025-08-08 13:43:10
9482,19,21,3.7,13,42,40,2025-08-08 13:43:10
9483,20,10,3.2,13,42,55,2025-08-08 13:43:10
9484,20,11,3.4,13,42,55,2025-08-08 13:43:10
9485,20,12,2.9,13,42,55,2025-08-08 13:43:10
9486,20,13,3.6,13,42,55,2025-08-08 13:43:10
9487,20,14,3.2,13,42,55,2025-08-08 13:43:10
9488,20,15,3.9,13,42,55,2025-08-08 13:43:10
9489,20,16,3.4,13,42,55,2025-08-08 13:43:10
9490,20,17,3.6,13,42,55,2025-08-08 13:43:10
9491,20,18,2.9,13,42,55,2025-08-08 13:43:10
9492,20,19,3.5,13,42,55,2025-08-08 13:43:10
9493,20,20,22.6,13,42,55,2025-08-08 13:43:10
9494,20,21,3.8,13,42,55,2025-08-08 13:43:10
9495,1,10,3.3,13,43,16,2025-08-08 13:48:16
9496,1,11,3.5,13,43,16,2025-08-08 13:48:16
9497,1,12,3.1,13,43,16,2025-08-08 13:48:16
9498,1,13,3.6,13,43,16,2025-08-08 13:48:16
9499,1,14,3.3,13,43,16,2025-08-08 13:48:16
9500,1,15,3.9,13,43,16,2025-08-08 13:48:16
9501,1,16,3.6,13,43,16,2025-08-08 13:48:16
9502,1,17,3.6,13,43,16,2025-08-08 13:48:16
9503,1,18,3.1,13,43,16,2025-08-08 13:48:16
9504,1,19,3.6,13,43,16,2025-08-08 13:48:16
9505,1,20,22.6,13,43,16,2025-08-08 13:48:16
9506,1,21,4.0,13,43,16,2025-08-08 13:48:16
9507,2,10,3.4,13,43,31,2025-08-08 13:48:16
9508,2,11,3.6,13,43,31,2025-08-08 13:48:16
9509,2,12,3.2,13,43,31,2025-08-08 13:48:16
9510,2,13,3.7,13,43,31,2025-08-08 13:48:16
9511,2,14,3.4,13,43,31,2025-08-08 13:48:16
9512,2,15,4.1,13,43,31,2025-08-08 13:48:16
9513,2,16,3.6,13,43,31,2025-08-08 13:48:16
9514,2,17,3.7,13,43,31,2025-08-08 13:48:16
9515,2,18,3.1,13,43,31,2025-08-08 13:48:16
9516,2,19,3.6,13,43,31,2025-08-08 13:48:16
9517,2,20,22.6,13,43,31,2025-08-08 13:48:16
9518,2,21,4.1,13,43,31,2025-08-08 13:48:16
9519,3,10,3.4,13,43,46,2025-08-08 13:48:16
9520,3,11,3.7,13,43,46,2025-08-08 13:48:16
9521,3,12,3.3,13,43,46,2025-08-08 13:48:16
9522,3,13,3.8,13,43,46,2025-08-08 13:48:16
9523,3,14,3.5,13,43,46,2025-08-08 13:48:16
9524,3,15,4.2,13,43,46,2025-08-08 13:48:16
9525,3,16,3.7,13,43,46,2025-08-08 13:48:16
9526,3,17,3.7,13,43,46,2025-08-08 13:48:16
9527,3,18,3.2,13,43,46,2025-08-08 13:48:16
9528,3,19,3.7,13,43,46,2025-08-08 13:48:16
9529,3,20,22.6,13,43,46,2025-08-08 13:48:16
9530,3,21,4.2,13,43,46,2025-08-08 13:48:16
9531,4,10,3.6,13,44,1,2025-08-08 13:48:16
9532,4,11,3.8,13,44,1,2025-08-08 13:48:16
9533,4,12,3.4,13,44,1,2025-08-08 13:48:16
9534,4,13,3.9,13,44,1,2025-08-08 13:48:16
9535,4,14,3.6,13,44,1,2025-08-08 13:48:16
9536,4,15,4.2,13,44,1,2025-08-08 13:48:16
9537,4,16,3.8,13,44,1,2025-08-08 13:48:16
9538,4,17,3.8,13,44,1,2025-08-08 13:48:16
9539,4,18,3.3,13,44,1,2025-08-08 13:48:16
9540,4,19,3.8,13,44,1,2025-08-08 13:48:16
9541,4,20,22.7,13,44,1,2025-08-08 13:48:16
9542,4,21,4.3,13,44,1,2025-08-08 13:48:16
9543,5,10,3.6,13,44,16,2025-08-08 13:48:16
9544,5,11,3.9,13,44,16,2025-08-08 13:48:16
9545,5,12,3.5,13,44,16,2025-08-08 13:48:16
9546,5,13,4.0,13,44,16,2025-08-08 13:48:16
9547,5,14,3.7,13,44,16,2025-08-08 13:48:16
9548,5,15,4.2,13,44,16,2025-08-08 13:48:16
9549,5,16,3.9,13,44,16,2025-08-08 13:48:16
9550,5,17,3.9,13,44,16,2025-08-08 13:48:16
9551,5,18,3.5,13,44,16,2025-08-08 13:48:16
9552,5,19,3.9,13,44,16,2025-08-08 13:48:16
9553,5,20,22.8,13,44,16,2025-08-08 13:48:16
9554,5,21,4.5,13,44,16,2025-08-08 13:48:16
9555,6,10,3.8,13,44,31,2025-08-08 13:48:16
9556,6,11,4.1,13,44,31,2025-08-08 13:48:16
9557,6,12,3.7,13,44,31,2025-08-08 13:48:16
9558,6,13,4.2,13,44,31,2025-08-08 13:48:16
9559,6,14,3.9,13,44,31,2025-08-08 13:48:16
9560,6,15,4.4,13,44,31,2025-08-08 13:48:16
9561,6,16,4.1,13,44,31,2025-08-08 13:48:16
9562,6,17,4.0,13,44,31,2025-08-08 13:48:16
9563,6,18,3.7,13,44,31,2025-08-08 13:48:16
9564,6,19,3.9,13,44,31,2025-08-08 13:48:16
9565,6,20,22.8,13,44,31,2025-08-08 13:48:16
9566,6,21,5.1,13,44,31,2025-08-08 13:48:16
9567,7,10,4.0,13,44,46,2025-08-08 13:48:16
9568,7,11,4.3,13,44,46,2025-08-08 13:48:16
9569,7,12,3.9,13,44,46,2025-08-08 13:48:16
9570,7,13,4.4,13,44,46,2025-08-08 13:48:16
9571,7,14,4.1,13,44,46,2025-08-08 13:48:16
9572,7,15,4.6,13,44,46,2025-08-08 13:48:16
9573,7,16,4.4,13,44,46,2025-08-08 13:48:16
9574,7,17,4.1,13,44,46,2025-08-08 13:48:16
9575,7,18,4.0,13,44,46,2025-08-08 13:48:16
9576,7,19,4.1,13,44,46,2025-08-08 13:48:16
9577,7,20,22.7,13,44,46,2025-08-08 13:48:16
9578,7,21,5.5,13,44,46,2025-08-08 13:48:16
9579,8,10,4.2,13,45,1,2025-08-08 13:48:16
